Id,indegree,outdegree
COELHO Fabiano de Souza,2,0
COELHO Frederico Oliveira,3,0
COELHO Paloma,2,0
COELHO Salomé,2,0
COELHO Vinicius,3,0
COHEN David,1,0
COHEN Stanley,1,0
COLBY David C,1,0
COLLING Ana Maria,20,0
COLLING Leandro,22,0
COLLINS Patricia Hill,8,0
CONNELL Raewyn,10,0
CONNELL Robert W,25,0
CONTALDO Silvia Maria,0,0
CONTRERA Wildney Feres,2,0
CORBIN Alain,23,0
CORDÃO Vinicius Ferreira Ribeiro,2,0
CORDEIRO Janaina Martins,0,0
CÓRDOVA Luiz Fernando Neves,0,0
CORNEJO Giancarlo,4,0
CORNELL Drucilla,2,0
CORRÊA Anderson Rodrigues,1,0
CORRÊA Gustavo Borges,2,0
CORRÊA M,2,0
CORRÊA Marilena,1,0
CORRÊA Mariza,11,0
CORREA Roberto Lobato,0,0
CORRÊA Sônia,1,0
CORREIO Edson Santos Silva,3,0
CORREIO Wallas Jefferson Lima,2,0
CORTÉS MARTÍNEZ Immaculada,1,0
COSTA A B,2,0
COSTA Adriane Vidal,3,0
COSTA Albertina de Oliveira,1,0
COSTA Ana Alice Alcântara,2,0
COSTA Antonio,2,0
COSTA Benhur Pinós,5,0
COSTA Cláudia de Lima,4,0
COSTA Cléria Botelho,2,0
COSTA e BRITO Alexandre Magno Maciel,4,0
COSTA Emília Viotti da,1,0
COSTA Horácio,3,0
COSTA Icléia T M,0,0
COSTA Joaze Bernardino,2,0
COSTA Jurandir Freire,19,0
COSTA Jussara,3,0
COSTA Manuela Pinto da,1,0
COSTA Maria Clélia Lustosa,2,0
COSTA Maria Cristina Castilho,2,0
COSTA Maria Paglia,1,0
COSTA Marisa Vorraber,4,0
COSTA Nilson do RosᲩo,1,0
COSTA Ronaldo Pamplona,2,0
COSTA Valmir,5,0
COULET Corinne,0,0
COULON Victor,0,0
COURBIN Alain,4,0
COURTINE Jean-Jacques,30,0
COUTINHO Carlos Nelson,2,0
COUTO Edilece Souza,3,0
COUTO Edvaldo Souza,3,0
COUTO Rita Cristina C,2,0
COWAN Benjamin,17,0
COZER A,2,0
CRANE Diana,2,0
CRENSHAW Kimberlé,14,0
CRESCÊNCIO Cintia Lima,1,0
CRESPO Jorge,1,0
CROMPTON Louis,4,0
CRUZ Dulce Márcia,0,0
CRUZ Heloisa de Farias,5,0
CRUZ Rodrigo,2,0
CUCHINIR Luiz,2,0
CUETO Marcos,2,0
CULLER Jonathan,0,0
CUNHA Mafalda Soares,2,0
CUNHA Maria Clementina Pereira,9,0
CUNHA Maria de Fátima,3,0
CUNHA Maria Teresa Santos,5,0
CUNHA Olivia Maria Gomes da,0,0
CUPERSCHMID Ethel Mizrahy,1,0
CURI Celso,1,0
CURIEL Ochy,5,0
CYSNEIROS Adriano Barreto,3,0
CZERESNIA Dina,2,0
DABHOIWALA Faramerz,1,0
DAELE Hilaire Van,0,0
DAIBERT Jr Robert,2,0
DALBEN André,2,0
DALCASTAGNÈ Regina,4,0
DALGALARRONDO Paulo,1,0
DALLAPICULA C,2,0
DAMASCENO Caetana Maria,2,0
DAMASCENO Sílvia,0,0
DAMATA Gasparino,1,0
DAMATTA Roberto,8,0
DaMATTA Roberto,1,0
DAMIÃO Pedro,3,0
DANIEL Herbert,14,0
DANIEL Marc,0,0
DANTAS Beatriz G,1,0
D'ARAUJO Maria Celina,3,0
DARDE Vicente William da Silva,3,0
DARMON Pierre,5,0
DARNTON Robert,6,0
DAUPHIN Cécile,1,0
DAVID D S,1,0
DAVIDSON James,2,0
DAVIS Angela,8,0
DAVIS Madeline,1,0
DAVIS Natalie Zemon,5,0
DE LUCA Tânia Regina,3,0
DEBERT Guita Grin,2,0
DEBORD Guy,2,0
DÉBRAY Regis,1,0
DEFERT Daniel,3,0
DEL PRIORE Mary,48,0
DELEUZE Gilles,27,0
DELGADO Andréa Ferreira,1,0
DELGADO Lucília de Almeida Neves,22,0
DELLAMORE C,2,0
DELLAMORE Carolina,2,0
DELUMEAU Jean,5,0
DEMILIO John,4,0
DEMONT Paul,1,0
DENIZART Hugo,3,0
DERRIDA Jacques,11,0
DESCARRIES Francine,0,0
DESCARTES René,1,0
DESPENTES Virginie,4,0
DETIENNE Marcel,0,0
DEVERAUX George,0,0
DIAS Cláudio José Piotrovski,1,0
DIAS João José Alves,2,0
DIAS Lucy,2,0
DIAS Maria Berenice,3,0
DIAS Maria Odila Leite,1,0
DÍAZ-ANDREU Margarita,1,0
DÍAZ-BENÍTEZ María Elvira,4,0
DIDI-HUBERMAN Georges,3,0
DIEHL Astor Antônio,2,0
DINES Alberto,3,0
DINIS Nilson Fernandes,5,0
DINIZ Débora,7,0
DINIZ Sheyla Castro,2,0
DOIMO Ana Maria,0,0
DOMINGUES Heloisa Maria Bertol,1,0
DOMINGUES Petrônio,6,0
DONZELOT Jacques,4,0
DORNELLES Jonatas,1,0
DOS ANJOS Gabriele,1,0
DOSSE François,10,0
DOUBROVSKY Serge,1,0
DOUGLAS Mary,6,0
DOURADO Luiz Ângelo,3,0
DOVER Kenneth J,6,0
DOYLE Iracy,2,0
DREIFUSS René Armand,2,0
DREYFUS Hubert,9,0
DRUMMOND Lucas,2,0
DUARTE Ana Rita Fonteles,7,0
DUARTE Camila,2,0
DUARTE Luiz Fernando Dias,1,0
DUBERMAN Martin,2,0
DUBOIS Page,1,0
DUBOIS Philippe,2,0
DUBY Georges,11,0
DUMÉZIL Georges,2,0
DUNN Christopher,2,0
DUQUE Tiago,11,0
DURAND Gilbert,2,0
DURKHEIM Emile,2,0
DURST Rogério,2,0
DUSSEL Enrique,3,0
DUTRA Eliana R,2,0
DUTRA Roger Andrade,1,0
DUVIGNAUD Jean,0,0
DYNES Wayne R,2,0
EAGLETON Terry,3,0
EASTERLING Patrícia E,1,0
ECO Umberto,5,0
EDLER Flavio Coelho,3,0
EDUARDO Cléber,1,0
EFREM FILHO Roberto,2,0
EGGERT Edla,2,0
EIZIRIK Marisa,1,0
EL FAR Alessandra,4,0
ELBERT Carlos Alberto,1,0
ELIADE Mircea,2,0
ELIAS Norbert,14,0
ELLIS Havellock,2,0
ELLSWORTH Elizabeth,1,0
ELMIR Claudio Pereira,2,0
ENDJSO Dag Oistein,3,0
ENGEL Magali,19,0
ENGELS Friedrich,3,0
EPSTEIN Debbie,2,0
EPSTEIN Steven,1,0
ERIBON Didier,16,0
ESCANDÓN Carmen Ramos,1,0
ESCOBAR Carlos Henrique,1,0
ESCOFFIER Jeffrey,1,0
ESCOREL Eduardo,2,0
ESCOREL Sarah,3,0
ESCOURA Michele,2,0
ESPINOSA-MIÑOSO Yuderkis,2,0
ESTEVES Anderson Martins,5,0
ESTEVES Martha de Abreu,3,0
EULÁLIO Alexandre,2,0
EURÍPIDES,1,0
EYMERICH Nicolau,0,0
FABRIS Annateresa,2,0
FACCHINETTI Cristiana,1,0
FACCHINI Regina,58,0
FACCO Lúcia,1,0
FACIOLI Lara,2,0
FADERMAN Lillian,1,0
FAIRCHILD Beth,1,0
FAIRCLOUGH Norman,1,0
FALABELLA Florença,2,0
FALCÃO Armando,2,0
FALCON Francisco,1,0
FALEIROS Vicente de Paula,2,0
FALQUET Jules,6,0
FALUDI Susan,2,0
FANON Frantz,5,0
FANTHAM E,1,0
FAORO Raymundo,2,0
FAOUR Rodrigo,2,0
FARGE Arlette,7,0
FARIA Maraísa Gabriela de,2,0
FARIA Marcos Moutta de,2,0
FARIA Sheila de Castro,1,0
FARIAS Elton John,1,0
FARINA Roberto,3,0
FARINATTI Luis Augusto,2,0
FASSIN Didier,2,0
FATAL Paulo,1,0
FAURE Olivier,1,0
FAURY Mara Lúcia,0,0
FAUSTO Boris,9,0
FAUSTO NETO Antônio,3,0
FAUSTO-STERLING Anne,8,0
FÁVERI Marlene de,3,0
FEBVRE Lucien,1,0
FEINBERG Leslie,2,0
FEITLER Bruno,10,0
FEITOSA Alexandre,4,0
FEITOSA Cleyton,2,0
FEITOSA Lourdes Conde,4,0
FELDMAN Sarah,1,0
FELDMAN-BIANCO Bela,0,0
FELIPE Jane,9,0
FEMENIAS María Luisa,2,0
FENELON Déa Ribeiro,0,0
FERES JR João,3,0
FERLA Luis Antonio Coelho,4,0
FERNANDES Alécio Nunes,1,0
FERNANDES Estevão Rafael,7,0
FERNANDES Felipe Bruno Martins,3,0
FERNANDES Florestan,3,0
FERNANDES Maria,10,0
FERNANDES Marisa,30,0
FERNANDES Millôr,3,0
FERNANDES Rubem César,2,0
FERNANDES Sandra Maria,1,0
FERNANDES Tânia Martins Santos,2,0
FERNANDEZ Dominique,1,0
FERNÁNDEZ Josefina,3,0
FERNANDEZ Osvaldo,2,0
FERRARI Anderson,8,0
FERRAZ Maria Cristina,2,0
FERREIRA Amauri Carlos,1,0
FERREIRA Antônio Celso,3,0
FERREIRA Aurélio Buarque de Holanda,5,0
FERREIRA Carlos,3,0
FERREIRA Daniel Rogers de Souza,2,0
FERREIRA Guilherme Gomes,4,0
FERREIRA Jorge Luiz,22,0
FERREIRA José Ribeiro,0,0
FERREIRA JR Nelson,1,0
FERREIRA Letícia Schneider,2,0
FERREIRA Luiz Otávio,1,0
FERREIRA Marcelo Santana,7,0
FERREIRA Marieta de Moraes,33,0
FERREIRA S,2,0
FERREIRA Tânia Maria Bessone,2,0
FERRETIE Sérgio,2,0
FERRO Marc,10,0
FICO Carlos,35,0
FIGARI Carlos,15,0
FIGUEIRA Thomas J,1,0
FIGUEIREDO Luciano Raposo,4,0
FIGUEIRO Mary Neide Damico,3,0
FIGUEIRÔA Alexandre,1,0
FILHO Alipio De Sousa,1,0
FILHO Amílcar Torrão,1,0
FILHO Claudio Bertolli,1,0
FINAMORI Sabrina Deise,0,0
FINLEY Moses I,1,0
FIRMINO F H,2,0
FISCHER Rosa Maria Bueno,6,0
FISCHMAN Roseli,2,0
FLACELIÈRE Robert,0,0
FLANDRIN Jean-Louis,2,0
FLAUBERT Gustave,2,0
FLAX Jane,0,0
FLORENTINO Manolo,2,0
FLORENZANO Maria Beatriz Borba,2,0
FLORES Moacyr,1,0
FONSECA Claudia,2,0
FONSECA Cristina M O,1,0
FONSECA Márcio Alves da,2,0
FONSECA Selva Guimarães,3,0
FOSTER David William,1,0
FOUCAULT Michel,134,0
FRAGOSO João,3,0
FRAISSE Geneviève,2,0
FRANÇA Isadora,2,0
FRANÇA Isadora Lins,8,0
FRANÇA Júnia Lessa,0,0
FRANCO JR Hilário,4,0
FRANCO Juan Hernández,2,0
FRANCO Renato,2,0
FRANCO Sebastião,0,0
FRANCO Sebastião Pimentel,2,0
FRANKENBERG Ruth,1,0
FRASER Nancy,5,0
FREIRE Paulo,5,0
CAVALHEIRO Leticia Campagnolo,0,19
FREIRE Roberto,2,0
FREITAS Artur,3,0
FREITAS Marcos Cezar,1,0
FREITAS Renan Springer,0,0
FRESTON Paul,1,0
FREUD Sigmund,12,0
FREYRE Gilberto,12,0
FRIEDAN Betty,3,0
FRIEDRICH Carl J,0,0
FROHWEIN Fábio,2,0
FRY Peter,52,0
FUKUYAMA Francis,1,0
FUNARI Pedro Paulo Abreu,8,0
FUNCK Susana Bornéo,2,0
FURLANI Jimena,6,0
FURTADO Júnia Ferreira,5,0
FUSS Diana,1,0
GABEIRA Fernando,4,0
GADELHA Sylvio,3,0
GAGNON John H,2,0
GALEANO Eduardo,4,0
GALLO Silvio,2,0
GALVÃO Jane,15,0
GALVÃO Walnice Nogueira,0,0
GARCIA David Córdoba,1,0
GARCIA Gabriela Mesquita,2,0
GARCIA Miliandre,1,0
GARCIA Paulo César,3,0
GARCIA Rodolfo,2,0
GARCIA Wilton,7,0
GARNSEY Peter,1,0
GARRAFFONI Renata Senna,3,0
GASPARI Elio,6,0
GATTI José,4,0
GAY Peter,6,0
GEERTZ Clifford,10,0
GÉLIS Jacques,2,0
GENNEP Arnold Van,0,0
GERSON Brasil,1,0
GIAMI Alain,0,0
GIDDENS Anthony,13,0
GIDE André,0,0
GIL Carmem Zeli de Vargas,4,0
GINZBURG Carlo,29,0
GINZBURG Jaime,1,0
GIRARD René,0,0
GIRARDET Raoul,2,0
GIROUX Robert,1,0
GIUMBELLI Emerson,0,0
GLICK Thomas,1,0
GOELLNER Silvana Vilodre,13,0
GOES Fred,2,0
GOFFMAN Erving,20,0
GOHN Maria da Gloria,7,0
GÓIS João Bosco Hora,6,0
GOLDBERG Anette,3,0
GOLDENBERG Mirian,6,0
GOLDHILL Simon,2,0
GOLIN Célio,2,0
GOLIOT-LÉTÉ Anne,2,0
GOMES Aguinaldo Rodrigues,9,0
GOMES Alair,2,0
GOMES Ângela de Castro,13,0
GOMES Flávio,4,0
GOMES Nilma Lino,1,0
GOMES Plínio Freire,0,0
GONÇALVES Andréa Lisly,1,0
GONÇALVES Marcos A,1,0
GONÇALVES Margareth de Almeida,2,0
GONÇALVES Telma Amaral,2,0
GONDAR Jô,0,0
GONTIJO Fabiano,2,0
GONTIJO Rebeca,3,0
GONZÁLEZ DE TOBIA Ana Maria,0,0
GONZALEZ Lélia,5,0
GORENDER Jacob,3,0
GORENSTEIN Lina,3,0
GOULD Stephen Jay,1,0
GOUVÊA Maria,1,0
GOUVEIA António Camões,1,0
GRAMSCI Antonio,5,0
GREEN James,90,0
GREEN John,2,0
GREGORI Maria Filomena,7,0
GREINER Christine,2,0
GRILLO José Geraldo Costa,1,0
GRIMAL Pierre,2,0
GRINBERG Keila,2,0
GROOTENDORST Sapê,1,0
GROS Frédéric,3,0
GROSFOGUEL Ramón,5,0
GROSSBERG L,1,0
GROSSI Miriam Pillar,24,0
GRUNER Clóvis,2,0
GRUNVALD Vitor,1,0
GRUZINSKI Serge,5,0
GUARESCHI Pedrinho,1,0
GUARINELLO N L,2,0
GUASCH Oscar,4,0
GUATTARI Felix,24,0
GUEDES M,2,0
GUERIN Daniel,0,0
GUEVARA Ernesto,1,0
GUIBERT Hervé,3,0
GUIMARÃES Agildo B,1,0
GUIMARÃES C Z,1,0
GUIMARÃES Carmen Dora,11,0
GUIMARÃES Luciano,1,0
GUIMARÃES Manoel Luiz Salgado,2,0
GUMBRECHT Hans Ulrich,2,0
HABERMAS Jürgen,1,0
HABERT Nadine,2,0
HAESBAERT Rogério,1,0
HAGEMEYER Rafael Rosa,2,0
HAIDER Asad,2,0
HALBERSTAM Jack,7,0
HALBWACHS Maurice,12,0
HALL Stuart,47,0
HALLETT Judith P,0,0
HALPERIN David M,12,0
HAMBURGER Esther,3,0
HARAWAY Donna,21,0
HARDING Sandra,1,0
HARDMAN Francisco Foot,0,0
HARLAN David,2,0
HART John,1,0
HARTOG François,12,0
HARVEY David,1,0
HAYWARD Nancy,1,0
HEEREN José Augusto,2,0
HEILBORN Maria Luiza,11,0
HEKMA Gert,3,0
HELLER Agnes,3,0
HELMINIAK Daniel A,1,0
HENNING Carlos Eduardo,2,0
HERCULANO Alexandre,0,0
HÉRITIER Françoise,1,0
HERMAN Arthur,0,0
HERMANN Jacqueline,1,0
HERMETO Miriam,4,0
HERSCHMANN Micael M,3,0
HERZLICH Claudine,4,0
HESPANHA António Manuel,6,0
HILAIRE Colette St,0,0
HINGLEY Richard,1,0
HIRATA Helena,8,0
HIRSCHFELD Magnus,1,0
HITE Shere,2,0
HOBSBAWM Eric,26,0
HOCHMAN Gilberto,6,0
HOCQUENGHEM Guy,3,0
HOHLFELDT Antônio,1,0
HOLANDA Fabíola,2,0
HOLANDA Karla,2,0
HOLLANDA Heloisa Buarque de,31,0
HOLMES B,2,0
HONNETH Axel,1,0
HOOKS bell,12,0
HOORNAERT Eduardo,1,0
HORKHEIMER Max,2,0
HOUAISS Antônio,2,0
HOWES Robert,6,0
HUBBARD T K,2,0
HUNT Lynn,9,0
HUNTINGTON Samuel P,1,0
HUTCHEON Linda,1,0
INSAUSTI Santiago Joaquin,2,0
IONTA Marilda Aparecida,5,0
ISAY Richard A,1,0
JABLONKA Ivan,3,0
JABLONSKI Bernardo,1,0
JAEGER Werner Wilhelm,1,0
JAGGAR Alison M,2,0
JAGOSE Annamarie,3,0
JANCSÓ István,0,0
JANNELLI Maurizio,2,0
JARDIM Eduardo,2,0
JAUSS Hans Robert,2,0
JENKINS Henry,1,0
JENKINS Keith,6,0
JEOLÁS Leila Sollberger,1,0
JESUS Beto,1,0
JESUS Carolina Maria de,2,0
JESUS Jaqueline Gomes de,19,0
JIMÉNEZ Rafael M Mérida,6,0
JODELET Denise,10,0
JOFFILY Mariana,4,0
JOHANSSON Warren,1,0
JOHNSON Richard,2,0
JOHNSON Virginia E,1,0
JOLY Martine,1,0
JORDAN Mark,2,0
JORGE Miguel,0,0
JOVCHELOVITCH Sandra,5,0
JULIA Dominique,4,0
JUNG Carl Gustav,1,0
JUNQUEIRA Rogério Diniz,14,0
KAAS Hailey,2,0
KAFKA Franz,2,0
KAMEL Ali,2,0
KAPLAN E Ann,2,0
KARNAL Leandro,7,0
KATZ Jonathan Ned,8,0
KAUFMAN M,1,0
KAUFMAN Susana,2,0
KEHL Maria Rita,3,0
KELLNER Douglas,10,0
KENNEDY Hubert,1,0
KERBER Alessander,2,0
KILMER Martin F,0,0
KILOMBA Grada,6,0
KIMMEL Michael,5,0
KINSEY Alfred,2,0
KLANOVICZ Luciana Rosar Fornazari,2,0
KLEIN Herbert S,2,0
KLINGER Diana,4,0
KNAUSS Paulo,3,0
KOFES Suely,0,0
KOLLER Sílvia Helena,2,0
KORNIS Mônica Almeida,2,0
KOSELLECK Reinhart,16,0
KOSSOY Boris,4,0
KOTLINSKI Kelly,2,0
KOUBI Geneviève,2,0
KRAAY Hendrik,1,0
KRAFFT-EBING Richard Von,3,0
KRAMER Larry,2,0
KRISTEVA Julia,4,0
KRONKA Graziela Zanin,0,0
KUCINSKI Bernardo,18,0
KUHN Thomas,1,0
KULICK Don,9,0
KUMAR Krishan,2,0
KUNZRU Hari,5,0
KURY Mário,1,0
KUSHNIR Beatriz,7,0
LACERDA Paula,1,0
LACOMBE Andrea,2,0
LACOMBE Guilherme,1,0
LACOUTURE Jean,2,0
LAGE Lana,6,0
LAGO Mara Coelho de Souza,6,0
LAKATOS Eva Maria,1,0
LAMAS Caio,2,0
LANCETTI Antônio,1,0
LANDER Edgardo,3,0
LANDES Ruth,2,0
LANDIM Leilah,1,0
LANGUE Frédérique,1,0
LANZ Letícia,6,0
LAPA T S,2,0
LAPEIZ Sandra M,1,0
LAPLANTINE François,0,0
LAPOUJADE David,1,0
LAPUENTE Rafael Saraiva,3,0
LAQUEUR Thomas,35,0
LARA Silvia Hunold,3,0
LARAIA Roque,0,0
LARAIA Roque de Barros,2,0
LARDINOIS André,1,0
LARROSA Jorge,8,0
LATOUR Bruno,3,0
LAURENTI Ruy,4,0
LAURETIS Teresa de,35,0
LAURITSEN John,1,0
LAVER James,2,0
LAZZARATO Maurizio,2,0
LE BRETON David,10,0
LE GALL Jean-Marie,2,0
LE GOFF Jacques,41,0
LEAL Bruno Souza,2,0
LEITE JR Jorge,13,0
LEITE Juçara Luzia,1,0
LEITE Miriam Moreira,0,0
LEITE Rosalina Santa Cruz,2,0
LEJEUNE Philippe,6,0
LEMOS Renato,2,0
LENHARO Alcir,2,0
LENZI Maria Helena,3,0
LEONEL Vange,0,0
LESKY Albin,1,0
LESSA Fábio de Souza,2,0
LESSA Patrícia,11,0
LEVI Giovanni,6,0
LEVI Primo,4,0
LEVINE Philippa,4,0
LEVI-STRAUSS Claude,1,0
LÉVY Pierre,2,0
LIGHTMAN Alan,2,0
LIMA Alexandre Carneiro Cerqueira,0,0
LIMA Claudia Costa,2,0
LIMA Delcio Monteiro,0,0
LIMA Henrique Espada,0,0
LIMA Igor,1,0
LIMA Lana Lage da Gama,8,0
LIMA Luciana Dias de,2,0
LIMA Luiz Costa,5,0
LIMA Marcelo Pereira,5,0
LIMA Marcus Antônio Assis,4,0
LIMA Maria Isabel,1,0
LIMA Nísia Trindade,4,0
LIMA Vivaldo da Costa,1,0
LINS Beatriz A,2,0
LINS Daniel,3,0
LINS Regina Navarro,2,0
LION Antonio Ricardo Calori de,2,0
LIONÇO Tatiana,5,0
LIPINER Elias,1,0
LIPOVETSKY Gilles,4,0
LISBOA Maria Regina Azevedo,3,0
LISPECTOR Clarice,2,0
LISSARRAGUE François,0,0
LOBATO Wolney,1,0
LOBERT Rosemary,3,0
LODY Raul,2,0
LOMBROSO Cesare,2,0
LOPES Denílson,7,0
LOPES Eliane Marta Teixeira,1,0
LOPES Fábio Henrique,10,0
LOPES Paulo Victor Leite,2,0
LORAUX Nicole,1,0
LORDE Audre,5,0
LORIGA Sabina,6,0
LOURO Guacira Lopes,86,0
LOYOLA Maria Andréa,3,0
LOZANO Jorge Eduardo Aceves,2,0
LUCA Tania Regina,25,0
LUCAS Meize Regina,3,0
LUCKMANN Thomas,1,0
LUGONES María,8,0
LUNA Francisco Vidal,3,0
LUNARDI Rafaela,2,0
LUZ Madel T,0,0
LUZ Rogério,1,0
L֗Y Ilana,2,0
LYRA Jorge,2,0
MACEDO Ana Gabriela,3,0
MACEDO Edir,3,0
MACHADO Arlindo,1,0
MACHADO Cristiani Vieira,2,0
MACHADO Frederico Viana,7,0
MACHADO Leonardo Diogo Cardoso Nogueira,1,0
MACHADO Lia Zanotta,0,0
MACHADO Maria Clara Tomaz,2,0
MACHADO Maria das Dores Campos,3,0
MACHADO Paula Sandrine,5,0
MACHADO Roberto,12,0
MACIEL David,2,0
MACIEL Ethel Leonor Noia,2,0
MACIEL Luiz Carlos,2,0
MACRAE Edward,56,0
MADLENER Francis,2,0
MAER Maria Elisa,2,0
MAFFESOLI Michel,3,0
MAGALHÃES Boris Ribeiro,2,0
MAGALHÃES Marion Brepohl de,2,0
MAGALHÃES Valéria Barbosa,2,0
MAGGIE Yvonne,1,0
MAIA Cláudia,2,0
MAIA Eduardo Lopes Cabral,2,0
MAINGUENEAU Dominique,7,0
MAIO Marcos Chor,4,0
MALERBA Jurandir,4,0
MALUF Marina,0,0
MALUF Sônia Weidner,7,0
MANGUENEAU Dominique,0,0
MANN Jonathan,1,0
MANTEGA Guido,3,0
MARANHÃO FILHO Du Meinberg,7,0
MARAÑON Gregório,1,0
MARCELINO Douglas Átila,12,0
MARCILIO Maria Luiza,1,0
MARCOCCI Giuseppe,5,0
MARCONI Marina de Andrade,1,0
MARCONI Paolo,4,0
MARCUSE Herbert,5,0
MARIA Júlio,1,0
MARIANO Ricardo,4,0
MARIANO Silvana Aparecida,3,0
MARIE Michel,2,0
MARINHO Maria Gabriela S M C,5,0
MARMOR Judd,1,0
MAROJA Daniela,2,0
MARQUES Ana Maria,3,0
MARQUES FILHO Adair,2,0
MARQUES Haroldo,0,0
MARQUES José,2,0
MARQUES Maria Cristina da Costa,4,0
MARQUES Rickley Leandro,2,0
MARQUES Rita,2,0
MARQUES Teresa Cristina,1,0
MARQUES Vera Regina Beltrão,2,0
MARQUETTI Délcio,3,0
MARQUEZ Gabriel García,2,0
MÁRQUEZ VALDERRAMA Jorge,1,0
MARROU Henri Irénée,1,0
MARSIAJ Juan P Pereira,2,0
MARSON Melina Izar,2,0
MARTIN Denise,0,0
MARTIN Emily,0,0
MARTIN Maciel,2,0
MARTIN-BARBERO Jesús,1,0
MARTINHO Míriam,3,0
MARTINS Ana Paula Vosne,17,0
MARTINS Anderson Bastons,1,0
MARTINS C,2,0
MARTINS Estevão de Rezende,2,0
MARTINS Larissa Pinto,2,0
MARTINS William de Souza Nunes,3,0
MARX Karl,0,0
MASCARELLO Fernando,2,0
MASCARENHAS João Antônio,2,0
MASSARANI Luisa,1,0
MASTERS William H,2,0
MASTERSON M,2,0
MATA Sérgio,2,0
MATESCO Viviane,3,0
MATHIEU Nicole-Claude,1,0
MATORY J L,1,0
MATOS Maria Izilda Santos de,14,0
MATOS Marlise,2,0
MATOS Olgária C F,2,0
MATOS Sônia Missagia,1,0
MATTEUCCI Nicola,2,0
MATTOS Hebe Maria,4,0
MATTOS Marcelo Badaró,2,0
MATTOS Yllan de,5,0
MATTOSO Glauco,1,0
MATTOSO José,5,0
MAUAD Ana Maria,14,0
MAUSS Marcel,6,0
MAZEL Jacques,0,0
MAZZIEIRO João Batista,0,0
MBEMBE Achille,7,0
MCCLINTOCK Anne,5,0
MCLAREN Margareth A,3,0
MCLUHAN Marshall,1,0
McNEILL John J,2,0
MEAD Margareth,3,0
MEDRADO Benedito,7,0
MEGIANI Ana Paula Torres,1,0
MEIER Christian,2,0
MEIHY José Carlos Sebe B,12,0
MEIJER Irene Costera,4,0
MELEIRO Alessandra,2,0
MELLO Anahí Guedes de,2,0
MELLO Cecilia Antakly,2,0
MELLO e SOUZA Laura de,3,0
MELLO Evaldo Cabral,1,0
MELLO João Manuel Cardoso,2,0
MELLO Luiz,5,0
MELLO Soraia C,3,0
MELO Hildete Pereira,3,0
MELO Iran Ferreira,1,0
MELO José Marques,1,0
MELO Márcio Cristiano,2,0
MELO Marcos Ribeiro de,2,0
MENDES Leonardo,2,0
MENDONÇA José Lourenço D,2,0
MENDONÇA Joseli Maria Nunes,1,0
MENEGON Vera M,2,0
MENESES Jonatas Silva,2,0
MENESES Maria Paula,3,0
MENESES Sônia,2,0
MENESES Ulpiano T Bezerra de,5,0
MENEZES Cynara,2,0
MENEZES Lená Medeiros,3,0
MENEZES Renata,2,0
MERLEAU-PONTY Maurice,2,0
MERQUIOR J G,2,0
MESGRAVIS Laima,1,0
MESKELL Lynn,1,0
MESQUITA Marylucia,2,0
MESSERSCHMIDT James W,21,0
MEYER Dagmar Estermann,7,0
MEYEROWITZ Joanne,2,0
MEYRER Marlise Regina,3,0
MÍCCOLIS Leila,4,0
MICELI Paulo,1,0
MICELI Sérgio,3,0
MICHALSKI Yan,2,0
MICHAUD Yves,0,0
MICHELET Jules,2,0
MICHELS Eduardo,2,0
MIGNOLO Walter,7,0
MIGUEL Luís Felipe,3,0
MILLER James,2,0
MILLER M C,1,0
MILLET Kate,2,0
MILLETT Paul,2,0
MILLS Robert Seeing,2,0
MINAYO M Cecília de Souza,3,0
MINELLA Luzinete Simões,2,0
MINOIS Georges,2,0
MINTZ Sidney W,2,0
MIRA Maria Celeste,5,0
MIRANDA Cybelle Salvador,2,0
MIRANDA Luiz Felipe,0,0
MIRANDA Marcelo,2,0
MIRANDA Olinson Coutinho,2,0
MISKOLCI Richard,73,0
MISKULIM Sílvia Cesar,2,0
MISSE Michel,6,0
MIZOGUCHI Danichi Hausen,2,0
MODESTO Edith,1,0
MOGROVEJO Norma,3,0
MOHANTY Chandra T,2,0
MOIRA Amara,4,0
MOISÉS José Alvaro,1,0
MOISÉS Massaud,0,0
MOLINA Fernanda,4,0
MOMIGLIANO Arnaldo,1,0
MONDAINI Marco,2,0
MONEY John,2,0
MONTEIRO Alex Silva,4,0
MONTEIRO Ana Lúcia,3,0
MONTEIRO Ana Maria,2,0
MONTEIRO Charles,2,0
MONTEIRO Marko,7,0
MONTEIRO Nuno Gonçalo,3,0
MONTEIRO Rodrigo Bendes,2,0
MONTEIRO Simone,5,0
MONTENEGRO Antônio Torres,3,0
MONTER E William,2,0
MONTORO Tânia,2,0
MOORE Henrietta,4,0
MOORE Robert Ian,1,0
MORAES Cláudia,1,0
MORAES Denis de,1,0
MORAES Eliane Robert,3,0
MORAES Everton,2,0
MORAES Maria Lygia Quartim de,3,0
MORAES Pedro de,2,0
MORAGA Cherríe,3,0
MORANDO Luiz,9,0
MOREIRA Adailson,4,0
MOREIRA Antônio Carlos,0,0
MOREIRA Antonio Flavio Barbosa,3,0
MOREIRA António Joaquim,2,0
MOREL Benedict-Augustin,2,0
MOREL Edmar,1,0
MOREL Márcia,1,0
MOREL Marco,1,0
MORENO Antônio,6,0
MORETTIN Eduardo,5,0
MORICONI Ítalo,1,0
MORIN Edgar,4,0
MORIS Vera Lucia,1,0
